ListingID,HostID,NeighbourhoodName,RoomTypeName,Latitude,Longitude,Price,Availability365,SnapshotDate
7395970,6417977,Saint-Gilles,Entire home/apt,50.83119,4.34986,59.0,7,2025-06-21
7427308,38905574,Ixelles,Entire home/apt,50.82208,4.37358,228.0,172,2025-06-21
7495705,39155608,Ixelles,Private room,50.82262,4.38272,38.0,166,2025-06-21
7560862,5694770,Ixelles,Entire home/apt,50.8258,4.37481,53.0,230,2025-06-21
7655614,15211106,Saint-Josse-ten-Noode,Entire home/apt,50.8528,4.37304,65.0,36,2025-06-21
7669240,37416248,Bruxelles,Entire home/apt,50.8482,4.35543,68.0,343,2025-06-21
7675042,15211106,Saint-Josse-ten-Noode,Entire home/apt,50.85136,4.3714,60.0,36,2025-06-21
7690617,21716634,Saint-Gilles,Private room,50.82674,4.35274,70.0,356,2025-06-21
7737820,11235184,Ixelles,Entire home/apt,50.83427,4.36011,65.0,185,2025-06-21
7780703,9092542,Molenbeek-Saint-Jean,Entire home/apt,50.86638355332652,4.3385242161994855,90.0,16,2025-06-21
7803418,41073385,Ixelles,Private room,50.82427,4.37676,56.0,136,2025-06-21
7813884,41161396,Saint-Josse-ten-Noode,Entire home/apt,50.8556,4.35764,181.0,51,2025-06-21
7834092,22224936,Saint-Gilles,Entire home/apt,50.83138275146485,4.352367877960205,102.0,261,2025-06-21
7836643,2620887,Bruxelles,Entire home/apt,50.84181,4.35648,90.0,112,2025-06-21
7865700,40056010,Uccle,Private room,50.80825,4.35727,60.0,88,2025-06-21
7883026,32466718,Schaerbeek,Entire home/apt,50.85523690966466,4.377288411889767,115.0,171,2025-06-21
7895231,6090313,Uccle,Private room,50.78470993041992,4.332136154174805,30.0,204,2025-06-21
8002196,41161396,Bruxelles,Entire home/apt,50.85475,4.35791,90.0,27,2025-06-21
8002531,41161396,Bruxelles,Entire home/apt,50.85373,4.35572,90.0,53,2025-06-21
8018612,13758497,Saint-Gilles,Private room,50.83111190795898,4.341419219970703,23.0,364,2025-06-21
8027229,23082521,Bruxelles,Private room,50.84846,4.38119,59.0,293,2025-06-21
8127197,42838135,Bruxelles,Entire home/apt,50.82007,4.37184,48.0,311,2025-06-21
8171103,335999811,Uccle,Entire home/apt,50.77529,4.37274,104.0,315,2025-06-21
8265334,23082521,Bruxelles,Private room,50.84936,4.38046,35.0,240,2025-06-21
8281296,8547260,Ixelles,Entire home/apt,50.82756,4.36863,78.0,105,2025-06-21
8308092,41297783,Molenbeek-Saint-Jean,Entire home/apt,50.85557,4.34128,97.0,291,2025-06-21
8395253,39944963,Bruxelles,Entire home/apt,50.84861,4.35235,157.0,70,2025-06-21
8450480,44417721,Bruxelles,Entire home/apt,50.85097,4.34765,143.0,38,2025-06-21
8496831,43429212,Uccle,Entire home/apt,50.81596,4.36418,102.0,319,2025-06-21
8512286,44823754,Bruxelles,Private room,50.84851,4.38245,83.0,36,2025-06-21
8518371,23082521,Bruxelles,Private room,50.84832,4.38139,47.0,77,2025-06-21
8549115,45003165,Etterbeek,Entire home/apt,50.838,4.39598,71.0,34,2025-06-21
8575063,23082521,Bruxelles,Private room,50.8494,4.3804,35.0,203,2025-06-21
8575423,23082521,Bruxelles,Private room,50.84932,4.38031,35.0,322,2025-06-21
8701704,4379081,Bruxelles,Entire home/apt,50.84488,4.3772,82.0,224,2025-06-21
8746397,39944963,Bruxelles,Entire home/apt,50.84825,4.35141,102.0,82,2025-06-21
8749861,9631053,Auderghem,Entire home/apt,50.82115,4.41309,81.0,21,2025-06-21
8766132,45343496,Uccle,Entire home/apt,50.80419,4.35727,228.0,362,2025-06-21
8787732,46057261,Ixelles,Private room,50.81048,4.39169,44.0,50,2025-06-21
8878737,23082521,Bruxelles,Private room,50.84932,4.38044,47.0,365,2025-06-21
8893183,46527532,Auderghem,Entire home/apt,50.81476,4.4146,84.0,260,2025-06-21
8911634,46609792,Saint-Gilles,Entire home/apt,50.83313,4.35485,212.0,358,2025-06-21
9115070,18628261,Saint-Gilles,Entire home/apt,50.8271,4.3385,51.0,312,2025-06-21
9165960,47707294,Ixelles,Private room,50.83353,4.36141,63.0,76,2025-06-21
9176253,32037583,Saint-Gilles,Entire home/apt,50.82657,4.35771,60.0,44,2025-06-21
9177354,32037583,Ixelles,Entire home/apt,50.82581,4.35895,95.0,238,2025-06-21
9180603,32037583,Saint-Gilles,Entire home/apt,50.82505,4.35677,76.0,161,2025-06-21
9180847,32037583,Saint-Gilles,Entire home/apt,50.82614,4.35695,69.0,293,2025-06-21
9181215,32037583,Saint-Gilles,Entire home/apt,50.82481,4.35733,95.0,325,2025-06-21
9335828,48411070,Anderlecht,Entire home/apt,50.83762,4.33487,75.0,365,2025-06-21
9379846,38655034,Bruxelles,Entire home/apt,50.86002,4.34758,69.0,32,2025-06-21
9443268,39944963,Bruxelles,Entire home/apt,50.84804,4.35271,102.0,81,2025-06-21
9465830,49055782,Ixelles,Entire home/apt,50.82494,4.35807,250.0,97,2025-06-21
9502460,49247426,Uccle,Private room,50.81285,4.35267,57.0,108,2025-06-21
9529316,49363482,Auderghem,Entire home/apt,50.82125,4.41483,152.0,215,2025-06-21
9587041,39944963,Bruxelles,Entire home/apt,50.84878,4.35356,98.0,81,2025-06-21
9588235,39944963,Bruxelles,Entire home/apt,50.84823,4.35273,98.0,85,2025-06-21
9609529,49721736,Ixelles,Entire home/apt,50.82648,4.37641,81.0,221,2025-06-21
9721168,5691588,Ixelles,Entire home/apt,50.82745,4.35868,85.0,15,2025-06-21
9723994,20747003,Saint-Gilles,Entire home/apt,50.83141,4.34555,55.0,35,2025-06-21
9764568,13549470,Ixelles,Entire home/apt,50.82495,4.37609,95.0,259,2025-06-21
9871094,35319211,Schaerbeek,Entire home/apt,50.86496,4.37394,78.0,2,2025-06-21
9877390,14917853,Schaerbeek,Private room,50.87377,4.38366,48.0,297,2025-06-21
9883190,20219374,Saint-Gilles,Entire home/apt,50.82909,4.34565,89.0,354,2025-06-21
9885388,44823754,Bruxelles,Private room,50.84671,4.38201,119.0,34,2025-06-21
9912202,37416248,Bruxelles,Entire home/apt,50.84858,4.35562,75.0,52,2025-06-21
9932994,51054278,Etterbeek,Entire home/apt,50.84015,4.40233,113.0,81,2025-06-21
9980614,51286500,Uccle,Entire home/apt,50.78276,4.35598,210.0,364,2025-06-21
10141003,11657149,Saint-Gilles,Entire home/apt,50.83342,4.35235,47.0,253,2025-06-21
10141134,11657149,Saint-Gilles,Private room,50.8327,4.35276,52.0,146,2025-06-21
10238049,206108421,Saint-Gilles,Entire home/apt,50.82612,4.34118,91.0,262,2025-06-21
10293289,39944963,Bruxelles,Entire home/apt,50.84879,4.35216,186.0,71,2025-06-21
10334378,9435259,Berchem-Sainte-Agathe,Entire home/apt,50.86246,4.30087,265.0,307,2025-06-21
10398053,16167120,Uccle,Private room,50.803,4.34117,189.0,333,2025-06-21
10410327,19741006,Bruxelles,Entire home/apt,50.85284,4.36617,105.0,51,2025-06-21
10460550,4102085,Saint-Gilles,Entire home/apt,50.83332,4.35142,94.0,241,2025-06-21
10473365,43274326,Watermael-Boitsfort,Private room,50.80613,4.4078,60.0,72,2025-06-21
10483127,8585169,Schaerbeek,Private room,50.85471,4.37722,42.0,324,2025-06-21
10483659,8585169,Saint-Josse-ten-Noode,Private room,50.85475,4.37555,42.0,329,2025-06-21
10650665,7550122,Ixelles,Entire home/apt,50.83202,4.3657,90.0,203,2025-06-21
10689195,5830868,Ixelles,Private room,50.83682,4.36516,142.0,14,2025-06-21
10750359,55582649,Saint-Gilles,Entire home/apt,50.83169,4.34531,48.0,82,2025-06-21
10825801,23369766,Ixelles,Entire home/apt,50.82242,4.35801,58.0,105,2025-06-21
10966829,56891660,Bruxelles,Entire home/apt,50.8502,4.36245,168.0,22,2025-06-21
10990116,62552682,Ixelles,Entire home/apt,50.83286,4.38227,152.0,246,2025-06-21
11143907,26283277,Bruxelles,Entire home/apt,50.84090423583984,4.34386682510376,115.0,325,2025-06-21
11144701,26283277,Bruxelles,Entire home/apt,50.84090423583984,4.34386682510376,136.0,253,2025-06-21
11157502,30424965,Forest,Entire home/apt,50.82488,4.33243,53.0,30,2025-06-21
11298174,39944963,Bruxelles,Entire home/apt,50.84729,4.35209,126.0,96,2025-06-21
11429895,9706922,Ixelles,Entire home/apt,50.82129,4.38437,79.0,27,2025-06-21
11432451,41161396,Bruxelles,Entire home/apt,50.85563,4.35633,105.0,38,2025-06-21
11483905,42832143,Bruxelles,Private room,50.84531,4.35404,72.0,315,2025-06-21
11483928,42832143,Bruxelles,Private room,50.84739,4.35479,81.0,327,2025-06-21
11527654,41161396,Bruxelles,Entire home/apt,50.85352,4.35839,131.0,59,2025-06-21
11675575,5830868,Bruxelles,Private room,50.839,4.3664,180.0,14,2025-06-21
11696047,22434640,Bruxelles,Entire home/apt,50.84031,4.38089,69.0,0,2025-06-21
11711106,27472588,Forest,Private room,50.80603,4.32067,70.0,10,2025-06-21
11794843,41161396,Bruxelles,Entire home/apt,50.85565,4.35614,109.0,45,2025-06-21
11808883,23082521,Bruxelles,Private room,50.84846,4.38119,47.0,180,2025-06-21
11820270,62918772,Koekelberg,Entire home/apt,50.86698,4.32683,75.0,328,2025-06-21
11864230,14319358,Woluwe-Saint-Lambert,Entire home/apt,50.85162,4.43819,136.0,363,2025-06-21
11908195,1694613,Ixelles,Entire home/apt,50.82604,4.36824,87.0,280,2025-06-21
11976175,7823864,Schaerbeek,Entire home/apt,50.87164,4.38666,235.0,227,2025-06-21
11999792,32037583,Ixelles,Entire home/apt,50.81764,4.36577,109.0,351,2025-06-21
12000305,32037583,Ixelles,Entire home/apt,50.81892,4.3677,69.0,171,2025-06-21
12000627,32037583,Uccle,Entire home/apt,50.81685,4.36687,69.0,0,2025-06-21
12000793,32037583,Ixelles,Entire home/apt,50.81727,4.36719,60.0,262,2025-06-21
12015485,64279490,Bruxelles,Entire home/apt,50.84871,4.34694,70.0,358,2025-06-21
12048725,5629818,Forest,Entire home/apt,50.81558,4.33416,73.0,66,2025-06-21
12112334,64961951,Ixelles,Entire home/apt,50.8201299,4.382127,50.0,71,2025-06-21
12181803,31303326,Ixelles,Entire home/apt,50.8109377,4.3919796,88.0,22,2025-06-21
12229009,4064814,Saint-Gilles,Entire home/apt,50.82509,4.34905,64.0,11,2025-06-21
12353023,23936471,Bruxelles,Entire home/apt,50.8431,4.34654,300.0,365,2025-06-21
12477551,47707294,Ixelles,Private room,50.83553,4.35995,63.0,78,2025-06-21
12478915,8585169,Saint-Josse-ten-Noode,Private room,50.85502,4.37528,42.0,295,2025-06-21
12486369,13154535,Forest,Private room,50.80781,4.33048,60.0,7,2025-06-21
12538759,39944963,Bruxelles,Entire home/apt,50.84859,4.35228,219.0,85,2025-06-21
12690150,1334349,Koekelberg,Entire home/apt,50.85978,4.33673,98.0,132,2025-06-21
12829122,70007522,Molenbeek-Saint-Jean,Private room,50.86926,4.33812,27.0,146,2025-06-21
13011496,71265209,Bruxelles,Entire home/apt,50.84899,4.35026,123.0,160,2025-06-21
13035334,72061180,Schaerbeek,Entire home/apt,50.85437,4.38119,130.0,21,2025-06-21
13058383,69626879,Ixelles,Entire home/apt,50.8342,4.35724,111.0,286,2025-06-21
13113605,50971749,Ixelles,Private room,50.8332938,4.3782491,172.0,1,2025-06-21
13119454,72990707,Bruxelles,Entire home/apt,50.84973244243918,4.354187288670792,151.0,179,2025-06-21
13139679,2330339,Woluwe-Saint-Pierre,Private room,50.82784,4.46043,131.0,365,2025-06-21
13189637,12110259,Bruxelles,Entire home/apt,50.83899,4.34418,45.0,13,2025-06-21
13205409,31158263,Saint-Gilles,Entire home/apt,50.83147,4.34703,86.0,223,2025-06-21
13226746,74241618,Schaerbeek,Private room,50.85821,4.38752,58.0,138,2025-06-21
13304422,8585169,Schaerbeek,Private room,50.85609,4.37537,42.0,322,2025-06-21
13312447,38206725,Ixelles,Private room,50.83203,4.37935,46.0,15,2025-06-21
13341677,18202692,Woluwe-Saint-Pierre,Private room,50.83651,4.42666,87.0,81,2025-06-21
13360660,75799127,Jette,Private room,50.86878,4.32365,64.0,260,2025-06-21
13375781,6542001,Schaerbeek,Entire home/apt,50.86688,4.37058,198.0,272,2025-06-21
13433663,10370400,Bruxelles,Entire home/apt,50.84354,4.3829,84.0,229,2025-06-21
13463792,2188987,Forest,Entire home/apt,50.81788,4.33619,59.0,191,2025-06-21
13576173,4675734,Ixelles,Entire home/apt,50.82689666748047,4.369865894317627,243.0,311,2025-06-21
13646660,46527532,Auderghem,Entire home/apt,50.81503,4.41477,39.0,0,2025-06-21
13654573,26549558,Molenbeek-Saint-Jean,Private room,50.861588,4.305186,101.0,349,2025-06-21
13656592,26549558,Molenbeek-Saint-Jean,Entire home/apt,50.8599,4.30506,139.0,337,2025-06-21
13692008,43421073,Ixelles,Entire home/apt,50.82001,4.35846,46.0,299,2025-06-21
13698079,26549558,Molenbeek-Saint-Jean,Entire home/apt,50.86121,4.305615,116.0,341,2025-06-21
13703882,37043509,Saint-Josse-ten-Noode,Entire home/apt,50.856,4.36905,70.0,1,2025-06-21
13704203,79970558,Schaerbeek,Private room,50.8506706,4.3960397,74.0,137,2025-06-21
13713904,7277678,Anderlecht,Entire home/apt,50.829987975760254,4.300591840298473,135.0,317,2025-06-21
13850187,67611007,Saint-Josse-ten-Noode,Entire home/apt,50.84924,4.37207,88.0,335,2025-06-21
13991341,3026051,Ixelles,Entire home/apt,50.83457,4.35678,100.0,358,2025-06-21
14050792,84094925,Uccle,Private room,50.79577,4.3323,29.0,0,2025-06-21
14116474,49727470,Saint-Gilles,Entire home/apt,50.83104,4.33598,72.0,9,2025-06-21
14209618,3449982,Ixelles,Entire home/apt,50.83302,4.35935,75.0,234,2025-06-21
14253628,66932151,Uccle,Private room,50.8015,4.32422,41.0,320,2025-06-21
14310960,37416248,Bruxelles,Private room,50.84863,4.35343,59.0,48,2025-06-21
14312290,8077245,Anderlecht,Private room,50.83712143657528,4.314582456428073,50.0,59,2025-06-21
14312969,87496835,Evere,Private room,50.85868,4.41581,42.0,48,2025-06-21
14330449,3139703,Bruxelles,Entire home/apt,50.85425,4.34253,171.0,29,2025-06-21
14455191,40574088,Forest,Private room,50.82045,4.34056,70.0,173,2025-06-21
14498471,23082521,Bruxelles,Entire home/apt,50.84846,4.38119,35.0,137,2025-06-21
14541027,28101572,Auderghem,Entire home/apt,50.81764,4.43543,135.0,319,2025-06-21
14610447,17108777,Forest,Entire home/apt,50.80631,4.31842,117.0,173,2025-06-21
14613492,22608696,Anderlecht,Entire home/apt,50.84152,4.33928,159.0,94,2025-06-21
14617710,90735016,Bruxelles,Entire home/apt,50.84619,4.38742,43.0,92,2025-06-21
14728270,91696943,Saint-Gilles,Entire home/apt,50.82466,4.34135,111.0,35,2025-06-21
14735798,3449982,Ixelles,Entire home/apt,50.83128,4.36147,76.0,208,2025-06-21
14766983,45185586,Bruxelles,Private room,50.84499,4.35173,480.0,364,2025-06-21
14769005,44649450,Woluwe-Saint-Pierre,Entire home/apt,50.83803,4.41804,57.0,63,2025-06-21
14822879,92230821,Anderlecht,Private room,50.83593,4.3031,28.0,90,2025-06-21
14889716,4975592,Anderlecht,Entire home/apt,50.84138,4.33381,117.0,247,2025-06-21
14985329,94445481,Bruxelles,Private room,50.85557,4.34437,45.0,326,2025-06-21
15048310,38226204,Auderghem,Entire home/apt,50.82138,4.40615,81.0,256,2025-06-21
15106545,86360419,Bruxelles,Private room,50.84565,4.38604,81.0,354,2025-06-21
15157810,22224936,Saint-Gilles,Entire home/apt,50.83138275146485,4.352367877960205,133.0,236,2025-06-21
15164064,6517754,Saint-Gilles,Entire home/apt,50.83247,4.35544,263.0,336,2025-06-21
15164200,6517754,Saint-Gilles,Entire home/apt,50.83237,4.35566,300.0,301,2025-06-21
15164768,6517754,Bruxelles,Entire home/apt,50.83325,4.35728,308.0,330,2025-06-21
15170108,23082521,Bruxelles,Entire home/apt,50.84846,4.38119,41.0,294,2025-06-21
15173929,8126908,Forest,Entire home/apt,50.80993,4.32992,130.0,171,2025-06-21
15197753,43421073,Ixelles,Entire home/apt,50.81852,4.35959,143.0,269,2025-06-21
15209078,55288597,Forest,Entire home/apt,50.81519,4.3476,88.0,233,2025-06-21
15210995,5694770,Ixelles,Entire home/apt,50.82952,4.35866,60.0,82,2025-06-21
15229779,96804394,Saint-Gilles,Entire home/apt,50.83374,4.352711,88.0,285,2025-06-21
15261983,7376655,Uccle,Entire home/apt,50.79342,4.35852,274.0,174,2025-06-21
15312387,97541641,Bruxelles,Entire home/apt,50.85017,4.34933,255.0,268,2025-06-21
15317201,97531169,Bruxelles,Entire home/apt,50.84142,4.34697,102.0,146,2025-06-21
15342319,6972240,Bruxelles,Entire home/apt,50.84902,4.38393,54.0,141,2025-06-21
15404467,95985564,Saint-Gilles,Entire home/apt,50.83266,4.3556,143.0,175,2025-06-21
15473538,34203994,Etterbeek,Entire home/apt,50.83070668592445,4.3917220707456615,65.0,289,2025-06-21
15486622,41886419,Saint-Gilles,Entire home/apt,50.83072,4.3406,100.0,51,2025-06-21
15554995,23082521,Bruxelles,Private room,50.84932,4.38031,45.0,324,2025-06-21
15609692,32037583,Saint-Gilles,Entire home/apt,50.82468,4.35727,209.0,213,2025-06-21
15615889,100675874,Bruxelles,Private room,50.89055,4.38667,49.0,229,2025-06-21
15651957,32037583,Saint-Gilles,Entire home/apt,50.82417,4.35592,69.0,263,2025-06-21
15653340,32037583,Saint-Gilles,Entire home/apt,50.82643,4.35564,60.0,305,2025-06-21
15653610,32037583,Saint-Gilles,Entire home/apt,50.82479,4.35556,131.0,300,2025-06-21
15669636,101046621,Ixelles,Entire home/apt,50.8296,4.35832,186.0,195,2025-06-21
15771497,44451644,Saint-Josse-ten-Noode,Private room,50.85221,4.37164,24.0,246,2025-06-21
15785020,102101891,Bruxelles,Private room,50.81376,4.37998,59.0,72,2025-06-21
15887192,8077245,Anderlecht,Private room,50.83917,4.31581,35.0,31,2025-06-21
15898392,23082521,Bruxelles,Private room,50.84846,4.38119,37.0,1,2025-06-21
15953267,100675874,Bruxelles,Private room,50.89055,4.38667,47.0,228,2025-06-21
15986898,2528625,Anderlecht,Entire home/apt,50.84155,4.33696,73.0,305,2025-06-21
16001998,22224936,Saint-Gilles,Entire home/apt,50.83107103677055,4.352475166320784,129.0,270,2025-06-21
16024127,42832143,Bruxelles,Private room,50.84451,4.35326,81.0,352,2025-06-21
16024417,42832143,Bruxelles,Private room,50.84521,4.35552,81.0,331,2025-06-21
16081613,52597,Uccle,Entire home/apt,50.81455,4.35584,120.0,83,2025-06-21
16186182,37018150,Schaerbeek,Entire home/apt,50.86502,4.37107,88.0,70,2025-06-21
16212090,25669916,Woluwe-Saint-Lambert,Entire home/apt,50.85258,4.43129,85.0,173,2025-06-21
16213648,104779114,Forest,Entire home/apt,50.82098,4.32877,256.0,347,2025-06-21
16219475,105968677,Saint-Gilles,Entire home/apt,50.82555,4.35431,75.0,351,2025-06-21
16234717,2271539,Etterbeek,Entire home/apt,50.83776,4.38775,102.0,359,2025-06-21
16254940,106286973,Ixelles,Entire home/apt,50.84021,4.37401,70.0,190,2025-06-21
16340949,2188995,Saint-Gilles,Private room,50.82983,4.34607,42.0,85,2025-06-21
16466831,18128806,Ixelles,Private room,50.83751,4.36159,79.0,333,2025-06-21
16570027,109157045,Anderlecht,Entire home/apt,50.83467,4.32924,79.0,104,2025-06-21
16732532,4187972,Schaerbeek,Private room,50.8726,4.37983,64.0,81,2025-06-21
16734586,36999480,Molenbeek-Saint-Jean,Entire home/apt,50.86195,4.33658,48.0,15,2025-06-21
16748329,111013037,Saint-Gilles,Private room,50.82372,4.35086,128.0,237,2025-06-21
16776601,23082521,Bruxelles,Private room,50.84846,4.38119,38.0,294,2025-06-21
16806637,111013037,Saint-Gilles,Private room,50.8225,4.35099,128.0,230,2025-06-21
16887230,51795398,Molenbeek-Saint-Jean,Entire home/apt,50.86114,4.3471,95.0,186,2025-06-21
16911192,18058287,Schaerbeek,Entire home/apt,50.84984,4.39723,80.0,338,2025-06-21
16920621,24555246,Anderlecht,Private room,50.83517,4.32582,69.0,23,2025-06-21
16937610,4894156,Bruxelles,Entire home/apt,50.83603,4.37526,105.0,346,2025-06-21
16938255,4894156,Ixelles,Entire home/apt,50.83569,4.37487,90.0,326,2025-06-21
16938646,4894156,Ixelles,Entire home/apt,50.83569,4.37487,63.0,318,2025-06-21
16967210,25985851,Bruxelles,Private room,50.84768,4.34736,59.0,273,2025-06-21
17001308,15424367,Bruxelles,Entire home/apt,50.84516,4.34114,77.0,9,2025-06-21
17004867,24910686,Saint-Gilles,Entire home/apt,50.83138,4.35595,130.0,250,2025-06-21
17101575,1773061,Auderghem,Private room,50.81387,4.41163,50.0,81,2025-06-21
17174345,34825989,Schaerbeek,Entire home/apt,50.85048,4.39241,100.0,248,2025-06-21
17353911,111013037,Saint-Gilles,Private room,50.82195,4.35097,119.0,237,2025-06-21
17429710,14526146,Etterbeek,Entire home/apt,50.83123,4.38237,135.0,41,2025-06-21
17468654,118313501,Uccle,Private room,50.78489,4.37158,64.0,360,2025-06-21
17518268,3688775,Molenbeek-Saint-Jean,Entire home/apt,50.84795,4.28901,405.0,90,2025-06-21
17522515,97916068,Woluwe-Saint-Pierre,Entire home/apt,50.8263,4.41217,563.0,269,2025-06-21
17537393,8578141,Auderghem,Private room,50.81809,4.4211,47.0,80,2025-06-21
17556871,59312722,Molenbeek-Saint-Jean,Entire home/apt,50.85058,4.33061,105.0,140,2025-06-21
17615195,3971365,Forest,Entire home/apt,50.81412,4.3304,66.0,265,2025-06-21
17693386,8148778,Bruxelles,Entire home/apt,50.84828,4.34287,548.0,325,2025-06-21
17742610,120687418,Molenbeek-Saint-Jean,Entire home/apt,50.85277,4.31542,120.0,68,2025-06-21
17775185,62004803,Anderlecht,Entire home/apt,50.83845,4.30686,180.0,179,2025-06-21
17785479,6809738,Woluwe-Saint-Lambert,Entire home/apt,50.8406762575345,4.412057138979435,73.0,39,2025-06-21
17817617,57456796,Bruxelles,Hotel room,50.84109,4.35462,130.0,358,2025-06-21
17826167,121883143,Schaerbeek,Entire home/apt,50.85705,4.39125,99.0,236,2025-06-21
17829701,51796567,Anderlecht,Entire home/apt,50.83828,4.29353,308.0,89,2025-06-21
17840338,18797041,Saint-Gilles,Entire home/apt,50.82968,4.34009,147.0,254,2025-06-21
17843746,18797041,Saint-Gilles,Private room,50.82923,4.34183,88.0,82,2025-06-21
17849261,18797041,Saint-Gilles,Private room,50.83104,4.34956,48.0,1,2025-06-21
17859664,30426034,Schaerbeek,Entire home/apt,50.85642,4.40477,67.0,315,2025-06-21
17917513,119291725,Etterbeek,Private room,50.83014,4.38436,54.0,281,2025-06-21
17971691,3400325,Etterbeek,Entire home/apt,50.83401,4.39831,66.0,293,2025-06-21
18034124,15424367,Bruxelles,Entire home/apt,50.84354,4.34029,95.0,40,2025-06-21
18053906,10369211,Etterbeek,Private room,50.83087,4.39005,71.0,137,2025-06-21
18126484,57456796,Bruxelles,Private room,50.84053,4.35536,134.0,318,2025-06-21
18175457,125375010,Anderlecht,Private room,50.83294,4.30444,70.0,354,2025-06-21
